input_position,distance,source_id,designation,ra,dec,l,b,ecl_lon,ecl_lat,parallax,pmra,pmdec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,ra_error,dec_error,parallax_error,pmra_error,pmdec_error,a_g_percentile_lower,a_g_percentile_upper,a_g_val,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_gof_al,astrometric_matched_observations,astrometric_n_bad_obs_al,astrometric_n_good_obs_al,astrometric_n_obs_ac,astrometric_n_obs_al,astrometric_params_solved,astrometric_primary_flag,astrometric_pseudo_colour,astrometric_pseudo_colour_error,astrometric_sigma5d_max,astrometric_weight_al,bp_g,bp_rp,dec_parallax_corr,dec_pmdec_corr,dec_pmra_corr,duplicated_source,e_bp_min_rp_percentile_lower,e_bp_min_rp_percentile_upper,e_bp_min_rp_val,flame_flags,frame_rotator_object_type,g_rp,lum_percentile_lower,lum_percentile_upper,lum_val,matched_observations,mean_varpi_factor_al,parallax_over_error,parallax_pmdec_corr,parallax_pmra_corr,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_n_obs,phot_bp_rp_excess_factor,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_n_obs,phot_proc_mode,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_n_obs,phot_variable_flag,pmra_pmdec_corr,priam_flags,ra_dec_corr,radial_velocity,radial_velocity_error,radius_percentile_lower,radius_percentile_upper,radius_val,random_index,ra_parallax_corr,ra_pmdec_corr,ra_pmra_corr,ref_epoch,rv_nb_transits,rv_template_fe_h,rv_template_logg,rv_template_teff,solution_id,teff_percentile_lower,teff_percentile_upper,teff_val,visibility_periods_used,other_ids
"119.94270833333333,-27.265805555555556",0.001684075263156839,5601014731295746816,Gaia DR2 5601014731295746816,119.94456539105697,-27.266139076346164,244.73153772956292,1.347787884710773,130.2326743169038,-46.610480502492614,,,,20.97663,20.918701,19.869633,1.6130204883332497,5.225491957071038,,,,,,,55.51164,0.0,0.0,-0.2663034,8,0,64,0,64,3,false,,,8.578045,0.02209135,-0.057928085,1.0490685,,,,false,,,,,0,1.1069965,,,,8,-0.13871768,,,,59.30273556138717,5.524954958953364,10.733614,5,1.9542772,76.68222097852387,1.2809317486554466,59.864407,64,0,90.55557572157339,7.748967718269028,11.686147,6,NOT_AVAILABLE,,,0.35927886,,,,,,1370092453,,,,2015.5,0,,,,1635721458409799680,,,,7,
"122.38316666666668,-46.66338888888889",0.0014093729701355221,5519487696436448512,Gaia DR2 5519487696436448512,122.38231043554653,-46.66210786189429,262.2266606364992,-7.326744067627363,146.59144845963974,-63.8760918994694,1.3153661853697522,-1.279922690028019,-2.949117337696091,20.78904,20.999386,19.364433,0.8461663466186499,1.1398794151591807,1.0628116490529276,1.6510923674856124,2.4465268890245366,,,,145.67125,1.3477676503147116,0.4882218153589452,1.97275,14,0,119,0,119,31,false,2.142165764096625,0.2891855926615874,2.2440438,0.024391964,0.21034622,1.6349525,0.26564488,-0.35379604,0.15970561,false,,,,,0,1.4246063,,,,16,-0.21699977,1.2376287,-0.13680501,0.02784238,55.0555507208707,6.458077423520907,8.525068,10,2.1862578,91.14444441066637,1.642438924489107,55.493355,133,0,144.2097140243633,11.141421130660449,12.943565,15,NOT_AVAILABLE,-0.2178746,,-0.24621741,,,,,,779576182,0.12964292,0.12399689,-0.44059342,2015.5,0,,,,1635721458409799680,,,,10,
"131.196875,-44.017916666666665",0.0026457857183203224,5523951954162196352,Gaia DR2 5523951954162196352,131.19785630790318,-44.020466611435914,263.66236550956717,-0.7496999588094573,155.0852785979641,-58.517387126412714,1.3465672541618499,0.690518467034774,3.354530098954177,20.429306,21.425398,19.15344,0.5477608582997745,0.7369877660039441,0.6944349896971734,1.1865421811220251,1.273559853194962,,,,252.99962,0.7697974467986877,0.20292809120723523,1.4857082,26,0,226,0,226,31,false,1.588580442201159,0.17789751447145885,1.2390418,0.03210318,0.99609184,2.2719574,0.36911684,-0.5825919,0.0030649814,false,,,,,0,1.2758656,,,,26,0.0832975,1.9390832,-0.10031037,0.13091432,37.18740039044942,9.269441230598618,4.0118275,12,1.6725819,126.94740583121286,0.9437689712471371,134.51111,225,0,175.14253028711263,5.316878690209142,32.940857,25,NOT_AVAILABLE,0.11850208,,0.07211928,,,,,,1475096145,0.006890783,-0.04305387,-0.38552746,2015.5,0,,,,1635721458409799680,,,,15,Gaia DR1 5523951954162196352
"132.47033333333334,-44.82663888888889",0.002007720998798692,5331516906535645184,Gaia DR2 5331516906535645184,132.47298569479506,-44.82593738764752,264.86101791862563,-0.5460436315049416,157.37925141388476,-58.746189359310144,,,,20.998709,21.212677,19.686502,2.8447823466162547,4.47634824283352,,,,,,,63.91471,0.0,0.004157647255975997,0.7781612,7,0,61,0,61,3,false,,,10.337248,0.01913485,0.21396828,1.5261745,,,,false,,,,,0,1.3122063,,,,8,0.081746474,,,,45.23606229945105,37.02132302610121,1.2218921,4,2.0286434,75.13852232009958,1.3886899720100083,54.107487,70,0,107.19320553910809,14.015652338373734,7.6481066,8,NOT_AVAILABLE,,,-0.7863082,,,,,,875934413,,,,2015.5,0,,,,1635721458409799680,,,,7,
"133.74654166666667,-46.407583333333335",0.0013343233586215915,5330393201358330368,Gaia DR2 5330393201358330368,133.74484620367193,-46.40694014053102,266.6454980873785,-0.8729765509963106,160.48896106969028,-59.614114133183904,-0.17412964925104135,-3.8210751842694903,4.0355989722658805,19.967789,21.237732,18.657448,0.36005242233033136,0.429240667660686,0.4927097632970501,0.7955610241965971,0.816603443102233,,,,204.69379,0.0,0.0,1.3329519,21,1,184,0,185,31,false,1.456251176027061,0.11310111294714043,0.7382556,0.07775701,1.2699432,2.580284,0.21419457,-0.166948,0.08930875,false,,,,,0,1.3103409,,,,24,0.01085134,-0.3534122,0.21688819,0.2564188,44.20409972106442,7.416312097508208,5.960388,17,1.6517873,194.1918352251242,1.2292778404728686,157.97229,201,0,276.55951309171525,7.9371851128851345,34.843525,20,NOT_AVAILABLE,-0.061701197,,-0.06582815,,,,,,1599974909,-0.17341124,-0.005057161,-0.23812337,2015.5,0,,,,1635721458409799680,,,,14,Gaia DR1 5330393201358330368
"138.29904166666665,-49.89288888888889",0.0018718360611207257,5325643865184780928,Gaia DR2 5325643865184780928,138.2976561151768,-49.89453420534375,271.2688044699528,-0.9359514712977476,169.5219110849189,-60.717197245871105,1.71471266138062,-9.612430430044597,11.10025313876368,17.585705,18.770784,16.477144,0.09452926966304451,0.0930321700683322,0.10581136259745667,0.1943461715585558,0.18609112745874704,,,,236.11163,0.3193184450823408,1.5822992454370373,2.7293782,21,0,185,0,185,31,false,1.3845624243624157,0.026002206760058807,0.18115704,1.4356506,1.1850796,2.2936401,0.16974464,-0.3454478,0.089073814,false,,,,,0,1.1085606,,,,36,-0.1446456,16.205374,-0.013736739,0.215152,428.787060589206,9.240672499311199,46.40215,29,1.4287584,1742.065825828031,1.8991874386181409,917.26904,278,0,2060.2041277602434,8.980544920236436,229.40747,25,NOT_AVAILABLE,-0.02102441,,-0.16249025,,,,,,454311905,-0.19250318,0.06346991,-0.31903172,2015.5,0,,,,1635721458409799680,,,,15,Gaia DR1 5325643860886419200
"148.72045833333334,-56.27269444444445",4.598533096347938E-4,5259626507000805120,Gaia DR2 5259626507000805120,148.7199061955001,-56.27303719955011,280.1771198656117,-1.41028298937433,187.95694618554558,-61.37078738061834,0.33460017826319816,-5.019985959669481,3.55293889507438,16.528034,18.020872,15.308539,0.06152569613174968,0.057959166839856545,0.07025919701651244,0.14531558241349257,0.12416794639269992,,,,331.37427,0.34884816393999313,5.06233977128823,5.3509607,24,2,209,0,211,31,false,1.3141624923154769,0.015747378511111274,0.1362545,3.047884,1.4928379,2.7123327,0.22382098,-0.22825609,0.08956318,false,,,,,0,1.2194948,,,,38,0.062310122,4.762368,0.102321655,-0.06675609,855.473045072995,5.721643214443665,149.51527,36,1.495229,4614.584677242246,3.8641366201028906,1194.2085,332,0,6044.387988032872,14.620792603317458,413.41043,35,NOT_AVAILABLE,-0.07579434,100001,-0.11881348,,,,,,439871061,-0.20980816,0.0759755,-0.16786034,2015.5,0,,,,1635721458409799680,3536.9333,4746.51,3970.53,15,Gaia DR1 5259626502688934400
"152.633,-59.35488888888889",7.662233586900791E-4,5258068872676324096,Gaia DR2 5258068872676324096,152.63194025401563,-59.35543231915572,283.69154513871774,-2.6341689136242707,195.7009080127073,-61.95243724723421,0.33439811635976957,-4.068166154992227,2.7666069551702486,18.885296,19.48022,17.911741,0.1578354073182711,0.1775094457857945,0.19736419734711225,0.3463223039895357,0.31755492282313924,,,,321.86255,0.6227227263677702,1.5941236338934115,2.7636306,29,0,260,0,260,31,false,1.4233981630287125,0.04768317037839113,0.30958414,0.3009137,0.5949249,1.5684795,0.30525085,-0.007731987,0.093142375,false,,,,,0,0.9735546,,,,33,0.016733583,1.6943201,0.102943614,0.1153651,223.08326486218226,14.079754762471952,15.844258,28,1.468219,526.2935772725549,1.7292878388892472,304.34122,288,0,549.6310000978525,9.354049479518126,58.758617,29,NOT_AVAILABLE,0.028571399,,0.06964425,,,,,,725644468,-0.08802916,0.052148413,-0.19583766,2015.5,0,,,,1635721458409799680,,,,17,Gaia DR1 5258068872676324096
"154.10925,-56.53175",0.0013230021224273298,5354875996716359552,Gaia DR2 5354875996716359552,154.10730786556618,-56.53252668222344,282.73845074970154,0.1358642976330352,192.5986399143649,-59.44641249854493,0.7083607581228182,-5.819192948446219,3.999579114328373,20.628754,21.723175,19.463894,1.3536158359440142,1.1272943736776126,1.519484907847778,2.458876484699664,1.6550182942310274,,,,121.67649,2.1507442257704996,0.9170147820826753,1.412375,12,1,106,0,107,31,false,1.3436770885523073,0.3361713305510561,2.342288,0.022940937,1.0944214,2.2592812,0.6637568,0.025522364,0.3956373,false,,,,,0,1.1648598,,,,14,-0.089935705,0.4661848,-0.041665282,0.2029117,28.267340731368286,7.351508740320637,3.8451073,9,1.5131335,105.64402414113424,1.0314070075134354,102.42709,124,0,131.58617390372834,10.233556300428685,12.858304,11,NOT_AVAILABLE,0.34772173,,-0.081981316,,,,,,759204404,-0.34141463,0.39172155,0.22176746,2015.5,0,,,,1635721458409799680,,,,9,Gaia DR1 5354875996716359552
"154.2595,-56.08697222222222",1.9698892129753343E-4,5355099953488415744,Gaia DR2 5355099953488415744,154.25921340244716,-56.08708726965725,282.56072910996625,0.5529163640915231,192.10583231099054,-59.06950429893338,,,,21.058323,,,1.8213986395891133,1.5499530749923862,,,,,,,64.5187,0.0,0.0,0.9232975,7,0,60,0,60,3,false,,,3.902575,0.016725218,,,,,,false,,,,,0,,,,,8,-0.23488939,,,,,,,0,,71.12409952995988,1.546111022219194,46.001934,69,0,,,,0,NOT_AVAILABLE,,,0.06561245,,,,,,197126481,,,,2015.5,0,,,,1635721458409799680,,,,6,
"154.52091666666666,-57.72613888888889",0.001611001787626874,5258677937687741312,Gaia DR2 5258677937687741312,154.52375189317252,-57.72558811781443,283.58819022685174,-0.7315707024315912,194.60288432034193,-60.1226531399679,0.5917404189640032,-5.204782824784307,5.239368720193107,20.274387,20.797298,18.937305,0.577854484582667,0.5754656742102444,0.7093775855043482,1.2449087649975439,1.0997668497805952,,,,255.88133,1.985382655742399,2.2475979003404203,2.2675245,24,1,212,0,213,31,false,1.4947678551282408,0.14594913665069237,1.2188398,0.038545504,0.5229111,1.859993,0.35095564,-0.1287445,0.4688796,false,,,,,0,1.3370819,,,,30,0.066381745,0.8341685,0.32732013,0.11435305,66.318658756441,13.655183439338362,4.8566656,16,1.9126139,146.41696800129577,1.1581006567139829,126.428535,263,0,213.7204653971402,12.851966511686925,16.629398,26,NOT_AVAILABLE,-0.28236687,,-0.19908729,,,,,,417485183,-0.17485541,0.31841633,-0.1454954,2015.5,0,,,,1635721458409799680,,,,15,Gaia DR1 5258677937687741312
"154.7225,-57.868611111111115",2.699425410812714E-4,5258663747128860544,Gaia DR2 5258663747128860544,154.72300513230653,-57.86863738483635,283.75562784791674,-0.7924646045525271,194.9578045344779,-60.145035017788025,-0.22963776528232405,-5.9689938080423754,5.3017807594055615,19.188654,20.110327,17.945091,0.20329551845234334,0.22334513129564618,0.2698332417010884,0.4484791993973954,0.4153080615427627,,,,244.19893,0.0,0.0,0.8653618,27,0,231,0,231,31,false,1.2638532721290083,0.05395158833243458,0.40392,0.21010755,0.9216728,2.1652355,0.33734357,-0.07534759,0.19278055,false,,,,,0,1.2435627,,,,33,0.10266482,-0.85103583,0.21057162,0.14364363,124.86036425837975,12.216913503967357,10.220287,24,1.652921,398.0017775919368,1.111822783706216,357.97232,272,0,533.0051082715718,15.347497847320948,34.729122,27,NOT_AVAILABLE,-0.07241074,,0.017222956,,,,,,1247369432,-0.05779871,0.10395362,-0.024589106,2015.5,0,,,,1635721458409799680,,,,16,Gaia DR1 5258663742821380224
"154.82708333333332,-58.83972222222222",1.048969493291903E-4,5255516704335204864,Gaia DR2 5255516704335204864,154.8268995351234,-58.83967796504276,284.33449804096085,-1.5740961770586344,196.4708647926077,-60.76903466313856,0.6640147194371464,-2.9914933284391134,-0.699602313456462,18.823936,19.45216,17.913815,0.16624733668891792,0.16722422384771904,0.20544243830813474,0.3509898571146949,0.32270092164318526,,,,249.51154,0.0,0.0,1.0546873,27,0,232,0,232,31,false,1.506294372751779,0.04408411266362992,0.31970382,0.34373614,0.6282234,1.5383453,0.22599755,-0.08913313,0.25519893,false,,,,,0,0.9101219,,,,29,0.10331435,3.2321205,0.16878362,0.30505782,228.92394800702903,10.178155283959544,22.491693,26,1.3961518,556.8927560865772,1.284643944763768,433.4997,246,0,548.5828767305559,10.742861849653547,51.064873,28,NOT_AVAILABLE,0.017438173,,-0.03134772,,,,,,58471088,-0.19432244,0.15158829,-0.16078953,2015.5,0,,,,1635721458409799680,,,,18,Gaia DR1 5255516704335204864
"155.847875,-57.99422222222222",8.628291118774556E-4,5255667676721130240,Gaia DR2 5255667676721130240,155.846927031379,-57.99492368157681,284.3253874469889,-0.5746645008785801,195.9650077585766,-59.80151744159169,0.5522882861535985,-4.099980967526671,4.383990047630295,18.73109,19.862385,16.891455,0.239108593400445,0.22671901830013277,0.2846547562575091,0.44645636530931293,0.4235638889711024,,,,498.7634,1.5918156066598435,11.432871191251955,10.388044,24,0,213,0,213,31,false,1.05531343864241,0.06310704749231297,0.4148416,0.198549,1.1312943,2.97093,0.032263745,-0.11471256,0.28314212,false,,,,,0,1.8396358,,,,26,0.104559556,1.9402039,0.08691515,0.33574566,156.89225659417247,23.85411452917308,6.577157,22,2.577505,606.611105552905,1.5817551378219878,383.50507,222,0,1406.6509410279832,16.18390491266833,86.91666,23,NOT_AVAILABLE,-0.022386808,,-0.063454084,,,,,,364267741,-0.24636155,0.26385546,-0.2074088,2015.5,0,,,,1635721458409799680,,,,17,Gaia DR1 5255667676721130240
"155.87,-56.22516666666667",9.967968968977107E-4,5354935645214448512,Gaia DR2 5354935645214448512,155.8689972641948,-56.22599301925836,283.3879576318628,0.925516491914865,193.53489025716726,-58.544838857416245,0.6981013500724125,-7.192632987417846,2.898947370407099,19.610287,20.529322,18.411604,0.4202125951827182,0.2974147528538625,0.43448917786322394,0.7916896561799508,0.5698346394713815,,,,247.86139,0.8795310894826281,1.0772128731977768,2.645752,22,1,197,0,198,31,false,1.2884579647867738,0.10770029522890134,0.74259245,0.1166676,0.91903496,2.1177177,0.33443543,-0.10859155,0.021892425,false,,,,,0,1.1986828,,,,35,0.014267238,1.6067175,0.07673062,0.24146548,84.88413758771212,8.347175989899219,10.169205,28,1.5994583,269.9177412509273,0.9657729922858149,279.48364,308,0,346.83805872534674,7.983194473921324,43.446026,32,NOT_AVAILABLE,0.052194066,,-0.20066696,,,,,,1309781019,-0.53942144,-0.106181055,-0.47797722,2015.5,0,,,,1635721458409799680,,,,14,Gaia DR1 5354935645214448512
"155.99166666666667,-56.23638888888889",1.70353684786785E-4,5354936160627298944,Gaia DR2 5354936160627298944,155.99189653671885,-56.23627619836779,283.45118846599195,0.953361065790348,193.6425861123703,-58.50470862544607,0.14396978768987762,-5.485670559794228,2.3486577969986215,17.951992,18.952549,16.921673,0.09106196497974405,0.09087403860338115,0.11235631701269656,0.21045978309761731,0.18895271016151283,,,,232.60547,0.0,0.0,-0.08007751,28,0,240,0,240,31,false,1.4833233701824364,0.02683257034914088,0.19098473,1.052428,1.000557,2.0308762,0.16419882,-0.044292618,0.044851087,false,,,,,0,1.0303192,,,,45,0.03247592,1.281368,0.058342014,0.06098125,362.6900921156297,10.249269012599372,35.386925,39,1.3921292,1243.2245443198794,1.4591511537476014,852.01904,377,0,1368.039070859512,9.38072975282234,145.83504,35,NOT_AVAILABLE,0.052117605,,0.015476899,,,,,,757255156,-0.10952518,0.022175606,-0.21482235,2015.5,0,,,,1635721458409799680,,,,16,Gaia DR1 5354936156317111296
"156.07666666666668,-56.19166666666667",0.0017845129285735568,5354933721069308800,Gaia DR2 5354933721069308800,156.0762736784252,-56.18989560208688,283.466132371018,1.0176233132819437,193.6454425146102,-58.438749095242066,-0.414598937058753,-3.921576245910536,2.712335012258003,19.897594,20.478952,18.527563,0.40361094391645247,0.41774385782902984,0.4907357491612623,0.9932529218497356,0.8979614404316286,,,,165.06174,0.0,0.0,-0.069991365,20,1,172,9,173,31,false,1.412593620480495,0.12886908323109805,0.8614792,0.09216466,0.58135796,1.9513893,0.35873204,-0.14083953,-0.25683376,false,,,,,0,1.3700314,,,,37,0.0056038816,-0.84485173,-0.0897558,-0.06159879,88.9148254589661,11.088148991624667,8.018906,8,1.933852,207.16127310198257,0.9785198217604683,211.70882,313,0,311.70440029711847,11.886742823683619,26.22286,10,NOT_AVAILABLE,0.029025244,,0.04668878,,,,,,628017859,-0.12115301,-0.20619455,-0.34025735,2015.5,0,,,,1635721458409799680,,,,13,Gaia DR1 5354933721069308800
"156.26083333333332,-56.63686111111111",7.460492089852667E-4,5351916077056494464,Gaia DR2 5351916077056494464,156.2595206330602,-56.636672879071554,283.7896265835305,0.6931839690037029,194.38232994555122,-58.688112844188886,4.395554264515115,-4.90379323472988,-7.017342568289522,20.803085,,,1.2705867882930155,1.2916790531650475,1.8558450605778278,3.0277057331169126,3.143089805120702,,,,94.17256,2.232624854283192,3.754155907528675,1.035788,10,1,86,0,87,31,false,1.1056862285476676,0.3480737516346111,2.993828,0.018761985,,,0.4201402,-0.2376075,-0.096003644,false,,,,,0,,,,,12,-0.23772897,2.3684921,-0.34182397,-0.52759314,,,,0,,89.97301278725062,1.1741863249301538,76.62584,96,1,,,,0,NOT_AVAILABLE,0.094366334,,-0.2422922,,,,,,1215591809,-0.42806146,0.3045551,-0.026012734,2015.5,0,,,,1635721458409799680,,,,8,Gaia DR1 5351916077056494464
"156.485375,-56.187666666666665",0.0011661003847683227,5351954663044515456,Gaia DR2 5351954663044515456,156.4856744126624,-56.18882080280065,283.6587139640325,1.1393785832255927,193.95659223058698,-58.279827019369826,1.1457265300222885,-8.526431486617634,0.2253080748221037,20.210821,20.799957,18.81761,0.6366621775588595,0.551189948366138,0.8339007284430363,1.746304278390626,1.2404583630971335,,,,138.71179,0.0,0.0,0.14325996,16,1,142,0,143,31,false,1.300793739220168,0.14451531393649103,1.5989169,0.049757242,0.5891361,1.9823475,0.23484609,-0.17655033,0.14657468,false,,,,,0,1.3932114,,,,25,0.088744864,1.3739364,-0.17403531,-0.48295674,66.15651573813369,13.893857586822508,4.7615657,15,1.9632564,155.24516428519578,1.0991029024336665,141.24716,213,0,238.62954298336282,17.03416700543811,14.008877,20,NOT_AVAILABLE,0.23034242,,-0.06753404,,,,,,1562892451,0.28082454,0.24670346,-0.16392703,2015.5,0,,,,1635721458409799680,,,,11,Gaia DR1 5351954663044515456
"156.63091666666665,-57.35938888888889",4.4214014320012466E-4,5351742732171562112,Gaia DR2 5351742732171562112,156.63013328302037,-57.35951910154617,284.342934304433,0.1861135534545958,195.645526886143,-59.05808415221256,-0.7212432416622204,-10.239469757211953,6.852245253037504,19.917633,20.273409,18.72109,0.41040251126679606,0.3708211399312228,0.45446550274264436,0.7875917821840858,0.7315967227491326,,,,223.25087,0.192373743128474,0.03149019479243946,1.7994016,23,0,192,0,192,31,false,1.247951620557685,0.1117298265661168,0.7601734,0.08563077,0.35577583,1.5523186,0.113396406,0.16186912,0.34788308,false,,,,,0,1.1965427,,,,26,0.12075682,-1.5870143,-0.055766754,0.049797192,107.44640229777892,19.49537015276619,5.5113807,19,1.8107693,203.3727522493905,0.9515068851819379,213.73755,216,0,260.81474333707604,19.138264728824907,13.62792,23,NOT_AVAILABLE,0.22807616,,0.10258627,,,,,,849747466,-0.36369288,0.32218748,-0.0020425946,2015.5,0,,,,1635721458409799680,,,,16,Gaia DR1 5351742732171562112
"160.323,-58.32308333333334",0.0011474396495210315,5350728707570313344,Gaia DR2 5350728707570313344,160.32320758245964,-58.32422558352071,286.5267693630174,0.3401649742348207,199.6240491847662,-58.33584026090373,0.5531831326592012,-9.685489266272562,4.142814987012525,17.189568,,,0.06404056960531462,0.06585244402872306,0.08275189768977742,0.12107775009961638,0.12359973446523176,,,,237.33473,0.0,0.0,0.6025784,26,0,230,0,230,31,false,1.5374263721641914,0.018765960879850396,0.1192234,2.2605565,,,0.12833142,-0.076709256,0.058755476,false,,,,,0,,,,,32,0.026369335,6.6848392,0.122937456,0.3041771,,,,0,,2509.1066966970693,3.117943123577775,804.7314,251,2,,,,0,NOT_AVAILABLE,0.099085994,,0.0034084993,,,,,,366982237,-0.30838642,-0.018045815,-0.1599664,2015.5,0,,,,1635721458409799680,,,,14,
"160.40970833333333,-57.22811111111111",5.316940640673109E-4,5351231420610521216,Gaia DR2 5351231420610521216,160.40876329803874,-57.22825610344285,286.04272899545714,1.3245378360242483,198.22798956739632,-57.52718053060112,0.24071528432136108,-8.035843782543013,2.7777430654516264,18.274263,19.250353,17.162302,0.1335155369481959,0.11760335612692295,0.14442560467151588,0.25404927080685025,0.2451158086266576,,,,261.77878,0.0,0.0,1.0860474,28,0,243,0,243,31,false,1.403888112553075,0.03150228364474209,0.24081172,0.62289226,0.9760895,2.0880508,0.14102808,0.07307952,0.32008332,false,,,,,0,1.1119614,,,,32,0.054116514,1.6667079,-0.018199332,0.11630985,275.6854428778954,7.962468371822127,34.62311,26,1.4847139,923.9347817810915,1.4845956277206451,622.3478,261,0,1096.0933693426716,9.956560817948848,110.08755,26,NOT_AVAILABLE,0.14288716,,0.03455986,,,,,,835427598,-0.09385215,0.31107008,-0.21746643,2015.5,0,,,,1635721458409799680,,,,16,Gaia DR1 5351231420610521216
"160.96779166666667,-59.882222222222225",0.0019760005834513704,5350348890728710016,Gaia DR2 5350348890728710016,160.9639660353483,-59.882690924139304,287.555863435869,-0.8755796465987492,202.23636849069499,-59.1733687476181,0.1291895462363804,-8.073059478319161,2.3183096918128565,18.327965,17.452435,16.593433,0.1431619527979191,0.14676213661844814,0.1607133034582955,0.2879356224408623,0.27868057379671446,,,,223.68011,0.3337914022140834,0.68089823037258,0.73445106,25,2,214,0,216,31,false,1.5276636475373238,0.03638482528894509,0.29408365,0.53593266,-0.87553024,0.85900116,0.1338361,-0.16108865,0.33637422,false,,,,,0,1.7345314,,,,26,-0.027834257,0.80385095,0.132317,0.074439056,1444.048026488662,21.54119192629568,67.03659,25,3.7470973,879.3470742444295,2.575643714393897,341.40866,222,0,1850.9509277593238,16.558600757719816,111.781845,26,NOT_AVAILABLE,-0.24607314,,-0.21666774,,,,,,51542439,-0.11365666,0.3066494,-0.35477474,2015.5,0,,,,1635721458409799680,,,,18,Gaia DR1 5350348890728710016
"161.04329166666668,-58.280277777777776",0.0015535216015672103,5350743173030297472,Gaia DR2 5350743173030297472,161.04132338771365,-58.279119124512945,286.8376552230397,0.5587248273810047,200.06567143842005,-58.03548469031355,,,,20.784998,,,2.6977380544856095,5.920022972605289,,,,,,,113.92159,4.5627033535647366,2.6597009853928464,2.8012128,10,1,80,0,81,3,false,,,11.660361,0.012839546,,,,,,false,,,,,0,,,,,12,-0.08620899,,,,,,,0,,91.48437186835031,1.687043155706696,54.227642,99,0,,,,0,NOT_AVAILABLE,,,-0.26610118,,,,,,449143589,,,,2015.5,0,,,,1635721458409799680,,,,6,
"161.13366666666667,-56.16008333333333",4.2307711014706573E-4,5352881276474863616,Gaia DR2 5352881276474863616,161.1344136276219,-56.16000607849734,285.8883764539267,2.4541806879693753,197.40457410985695,-56.478919210614876,0.0860179152622261,-5.19909858559327,4.5794243949139855,20.635895,20.590714,19.441013,1.112190009557072,0.8999242711256084,1.0036426316885985,2.275218743898408,1.8109419315887356,,,,135.96777,0.0,0.0,-0.14321557,17,1,144,0,145,31,false,1.7943012881241254,0.28421429225306094,2.33346,0.024211355,-0.045181274,1.1497002,0.20147122,-0.5629611,0.33528584,false,,,,,0,1.1948814,,,,21,0.15396784,0.08570572,-0.022567686,0.320436,80.2176936057582,11.890271393449769,6.746498,16,2.044818,104.95137217192037,1.0646630383882192,98.57708,180,0,134.3887572783561,12.111250984735362,11.096191,19,NOT_AVAILABLE,-0.35231894,,-0.32176548,,,,,,1177541676,-0.18870844,0.30188128,-0.6779471,2015.5,0,,,,1635721458409799680,,,,12,Gaia DR1 5352881276474863616
"161.158625,-57.19197222222222",4.620745564249621E-4,5351279184968057856,Gaia DR2 5351279184968057856,161.15852988138988,-57.19151303084092,286.38326612080107,1.5488795372758632,198.72079497696527,-57.217951291302434,0.15164493943976834,-5.264432331451211,3.026343370550886,18.838923,19.314312,17.987656,0.17534747066845055,0.1593204671218203,0.2079034139525935,0.38439920627076973,0.3477884482805838,,,,229.72746,0.0,1.3427995533605042E-15,0.29982066,26,1,229,0,230,31,false,1.474428174864502,0.044654189277041886,0.3460278,0.32362604,0.47538948,1.3266563,0.18238531,0.021638215,0.03614701,false,,,,,0,0.85126686,,,,29,0.1303732,0.72940093,-0.14103787,0.06567217,259.9146030036608,14.626552013438104,17.770052,28,1.4063101,549.2593509740715,1.5457209082286898,355.34186,243,0,512.5143539472144,12.290385216513787,41.70043,27,NOT_AVAILABLE,0.099511355,,-0.049071528,,,,,,530285803,-0.05038203,0.006480883,-0.123945534,2015.5,0,,,,1635721458409799680,,,,16,Gaia DR1 5351279180646951808
"162.24450000000002,-58.93958333333333",8.684325317773312E-4,5350472688865304192,Gaia DR2 5350472688865304192,162.24490346147428,-58.94042644925805,287.6989198015055,0.2611582309522883,201.78704567773346,-58.05181230698043,0.05708552499555468,-6.650614530108646,3.1997908221798808,18.610895,18.995714,17.376873,0.1856979385373921,0.1641523187280328,0.2060580569946598,0.33987698276382733,0.3070866213600947,,,,234.25291,0.37197937218756116,0.5472529468151393,1.6565652,23,0,205,0,205,31,false,1.391103118993248,0.04909577065133499,0.33860198,0.38954267,0.38481903,1.6188412,0.114785925,-0.18857121,0.2721893,false,,,,,0,1.2340221,,,,26,-0.07024385,0.27703613,0.2861675,0.058138672,348.5534280645811,10.752756223259004,32.415264,22,1.8418639,677.6233331346482,1.3249597519051446,511.42938,231,0,899.5365402479065,15.152627567293077,59.36505,22,NOT_AVAILABLE,-0.23042046,,-0.2011322,,,,,,156509277,-0.13446881,0.22641706,-0.43097794,2015.5,0,,,,1635721458409799680,,,,16,Gaia DR1 5350472688865304192
